Date,Close
20/04/2021,4134.939941
21/04/2021,4173.419922
22/04/2021,4134.97998
23/04/2021,4180.169922
26/04/2021,4187.620117
27/04/2021,4186.720215
28/04/2021,4183.180176
29/04/2021,4211.470215
30/04/2021,4181.169922
03/05/2021,4192.660156
04/05/2021,4164.660156
05/05/2021,4167.589844
06/05/2021,4201.620117
07/05/2021,4232.600098
10/05/2021,4188.430176
11/05/2021,4152.100098
12/05/2021,4063.040039
13/05/2021,4112.5
14/05/2021,4173.850098
17/05/2021,4163.290039
18/05/2021,4127.830078
19/05/2021,4115.680176
20/05/2021,4159.120117
21/05/2021,4155.859863
24/05/2021,4197.049805
25/05/2021,4188.129883
26/05/2021,4195.990234
27/05/2021,4200.879883
28/05/2021,4204.109863
01/06/2021,4202.040039
02/06/2021,4208.120117
03/06/2021,4192.850098
04/06/2021,4229.890137
07/06/2021,4226.52002
08/06/2021,4227.259766
09/06/2021,4219.549805
10/06/2021,4239.180176
11/06/2021,4247.439941
14/06/2021,4255.149902
15/06/2021,4246.589844
16/06/2021,4223.700195
17/06/2021,4221.859863
18/06/2021,4166.450195
21/06/2021,4224.790039
22/06/2021,4246.439941
23/06/2021,4241.839844
24/06/2021,4266.490234
25/06/2021,4280.700195
28/06/2021,4290.609863
29/06/2021,4291.799805
30/06/2021,4297.5
01/07/2021,4319.939941
02/07/2021,4352.339844
06/07/2021,4343.540039
07/07/2021,4358.129883
08/07/2021,4320.819824
09/07/2021,4369.549805
12/07/2021,4384.629883
13/07/2021,4369.209961
14/07/2021,4374.299805
15/07/2021,4360.029785
16/07/2021,4327.160156
19/07/2021,4258.490234
20/07/2021,4323.060059
21/07/2021,4358.689941
22/07/2021,4367.47998
23/07/2021,4411.790039
26/07/2021,4422.299805
27/07/2021,4401.459961
28/07/2021,4400.640137
29/07/2021,4419.149902
30/07/2021,4395.259766
02/08/2021,4387.160156
03/08/2021,4423.149902
04/08/2021,4402.660156
05/08/2021,4429.100098
06/08/2021,4436.52002
09/08/2021,4432.350098
10/08/2021,4436.75
11/08/2021,4442.410156
12/08/2021,4460.830078
13/08/2021,4468
16/08/2021,4479.709961
17/08/2021,4448.080078
18/08/2021,4400.27002
19/08/2021,4405.799805
20/08/2021,4441.669922
23/08/2021,4479.529785
24/08/2021,4486.22998
25/08/2021,4496.189941
26/08/2021,4470
27/08/2021,4509.370117
30/08/2021,4528.790039
31/08/2021,4522.680176
01/09/2021,4524.089844
02/09/2021,4536.950195
03/09/2021,4535.430176
07/09/2021,4520.029785
08/09/2021,4514.069824
09/09/2021,4493.279785
10/09/2021,4458.580078
13/09/2021,4468.72998
14/09/2021,4443.049805
15/09/2021,4480.700195
16/09/2021,4473.75
17/09/2021,4432.990234
20/09/2021,4357.72998
21/09/2021,4354.189941
22/09/2021,4395.640137
23/09/2021,4448.97998
24/09/2021,4455.47998
27/09/2021,4443.109863
28/09/2021,4352.629883
29/09/2021,4359.459961
30/09/2021,4307.540039
01/10/2021,4357.040039
04/10/2021,4300.459961
05/10/2021,4345.720215
06/10/2021,4363.549805
07/10/2021,4399.759766
08/10/2021,4391.339844
11/10/2021,4361.189941
12/10/2021,4350.649902
13/10/2021,4363.799805
14/10/2021,4438.259766
15/10/2021,4471.370117
18/10/2021,4486.459961
19/10/2021,4519.629883
20/10/2021,4536.189941
21/10/2021,4549.779785
22/10/2021,4544.899902
25/10/2021,4566.47998
26/10/2021,4574.790039
27/10/2021,4551.680176
28/10/2021,4596.419922
29/10/2021,4605.379883
01/11/2021,4613.669922
02/11/2021,4630.649902
03/11/2021,4660.569824
04/11/2021,4680.060059
05/11/2021,4697.529785
08/11/2021,4701.700195
09/11/2021,4685.25
10/11/2021,4646.709961
11/11/2021,4649.27002
12/11/2021,4682.850098
15/11/2021,4682.799805
16/11/2021,4700.899902
17/11/2021,4688.669922
18/11/2021,4704.540039
19/11/2021,4697.959961
22/11/2021,4682.939941
23/11/2021,4690.700195
24/11/2021,4701.459961
26/11/2021,4594.620117
29/11/2021,4655.27002
30/11/2021,4567
01/12/2021,4513.040039
02/12/2021,4577.100098
03/12/2021,4538.430176
06/12/2021,4591.669922
07/12/2021,4686.75
08/12/2021,4701.209961
09/12/2021,4667.450195
10/12/2021,4712.02002
13/12/2021,4668.970215
14/12/2021,4634.089844
16/12/2021,4668.669922
17/12/2021,4620.640137
20/12/2021,4568.02002
21/12/2021,4649.22998
22/12/2021,4696.560059
23/12/2021,4725.790039
27/12/2021,4791.189941
28/12/2021,4786.350098
29/12/2021,4793.060059
30/12/2021,4778.72998
31/12/2021,4766.180176
03/01/2022,4796.560059
04/01/2022,4793.540039
05/01/2022,4700.580078
06/01/2022,4696.049805
